,Name,Ballotpedia Page,State,District,Campaign Twitter,Official Twitter,Personal Twitter,Party,Incumbent?,Percent of Votes
1040,Arthur DiBianca,https://ballotpedia.org/Arthur_DiBianca,Texas,21,,,,Libertarian Party,FALSE,0.019
1041,Sri Preston Kulkarni,https://ballotpedia.org/Sri_Preston_Kulkarni,Texas,22,https://www.twitter.com/SriPKulkarni,,,Democratic Party,FALSE,0.446
1042,Troy Nehls,https://ballotpedia.org/Troy_Nehls,Texas,22,https://www.twitter.com/SheriffTNehls,https://www.twitter.com/RepTroyNehls,https://www.twitter.com/SheriffTNehls,Republican Party,FALSE,0.515
1043,Joseph LeBlanc,https://ballotpedia.org/Joseph_LeBlanc_(Texas),Texas,22,https://www.twitter.com/PieRatKing,,,Libertarian Party,FALSE,0.039
1044,Gina Ortiz Jones,https://ballotpedia.org/Gina_Ortiz_Jones,Texas,23,https://www.twitter.com/GinaOrtizJones,,,Democratic Party,FALSE,0.466
1045,Tony Gonzales,https://ballotpedia.org/Tony_Gonzales,Texas,23,https://www.twitter.com/TonyGonzales4TX,https://www.twitter.com/RepTonyGonzales,,Republican Party,FALSE,0.506
1046,Beto Villela,https://ballotpedia.org/Beto_Villela,Texas,23,,,,Libertarian Party,FALSE,0.028000000000000000
1047,Candace Valenzuela,https://ballotpedia.org/Candace_Valenzuela,Texas,24,https://www.twitter.com/candacefor24,,,Prior offices,FALSE,0.475
1048,Beth Van Duyne,https://ballotpedia.org/Beth_Van_Duyne,Texas,24,https://www.twitter.com/Bethvanduyne,https://www.twitter.com/RepBethVanDuyne,,Republican Party,FALSE,0.488
1049,Darren Hamilton,https://ballotpedia.org/Darren_Hamilton,Texas,24,https://www.twitter.com/DHamilton2020,,,Libertarian Party,FALSE,0.016
1050,Mark Bauer,https://ballotpedia.org/Mark_Bauer,Texas,24,https://www.twitter.com/MarkBauer,,,Independent,FALSE,0.008
1051,Steve Kuzmich,https://ballotpedia.org/Steve_Kuzmich,Texas,24,https://www.twitter.com/stevekuzmich,,,Independent,FALSE,0.012
1052,Roger Williams,https://ballotpedia.org/Roger_Williams_(Texas),Texas,25,https://www.twitter.com/RogerWilliamsTX,https://www.twitter.com/RepRWilliams,,Republican Party,TRUE,0.5590000000000000
1053,Julie Oliver,https://ballotpedia.org/Julie_Oliver,Texas,25,https://www.twitter.com/JulieOliverTX,,,Democratic Party,FALSE,0.42100000000000000
1054,Bill Kelsey,https://ballotpedia.org/Bill_Kelsey,Texas,25,,,,Libertarian Party,FALSE,0.02
1055,Michael C. Burgess,https://ballotpedia.org/Michael_Burgess,Texas,26,https://www.twitter.com/DrBurgessTX,https://www.twitter.com/michaelcburgess,,Republican Party,TRUE,0.606
1056,Carol Iannuzzi,https://ballotpedia.org/Carol_Iannuzzi,Texas,26,https://www.twitter.com/caroltx26,,https://www.twitter.com/IannuzziCarol,Democratic Party,FALSE,0.373
1057,Mark Boler,https://ballotpedia.org/Mark_Boler,Texas,26,https://www.twitter.com/markboler,,,Libertarian Party,FALSE,0.021
1058,Michael Cloud,https://ballotpedia.org/Michael_Cloud_(Texas),Texas,27,https://www.twitter.com/MichaelJCloud,https://www.twitter.com/RepCloudTX,,Republican Party,TRUE,0.631
1059,Ricardo De La Fuente,https://ballotpedia.org/Ricardo_De_La_Fuente,Texas,27,https://www.twitter.com/Ricky4Congress,,,Democratic Party,FALSE,0.349
1060,Phil Gray,https://ballotpedia.org/Phil_Gray,Texas,27,,,,Libertarian Party,FALSE,0.02
1061,Henry Cuellar,https://ballotpedia.org/Henry_Cuellar,Texas,28,https://www.twitter.com/CuellarCampaign,https://www.twitter.com/RepCuellar,,Democratic Party,TRUE,0.583
1062,Sandra Whitten,https://ballotpedia.org/Sandra_Whitten,Texas,28,https://www.twitter.com/texas_sandra,,,Republican Party,FALSE,0.39
1063,Bekah Congdon,https://ballotpedia.org/Bekah_Congdon,Texas,28,https://www.twitter.com/LibertyBeks,,,Libertarian Party,FALSE,0.027000000000000000
1064,Sylvia Garcia,https://ballotpedia.org/Sylvia_Garcia,Texas,29,https://www.twitter.com/LaCongresista,https://www.twitter.com/RepSylviaGarcia,,Democratic Party,TRUE,0.7140000000000000
1065,Jaimy Annette Zoboulikos-Blanco,https://ballotpedia.org/Jaimy_Blanco,Texas,29,https://www.twitter.com/JaimyBlanco,,,Republican Party,FALSE,0.275
1066,Phil Kurtz,https://ballotpedia.org/Phil_Kurtz,Texas,29,https://www.twitter.com/PhilKurtz3,,,Libertarian Party,FALSE,0.011000000000000000
1067,Eddie Bernice Johnson,https://ballotpedia.org/Eddie_Bernice_Johnson,Texas,30,,https://www.twitter.com/RepEBJ,,Democratic Party,TRUE,0.775
1068,Tre Pennie,https://ballotpedia.org/Tre_Pennie,Texas,30,https://www.twitter.com/sgt_pennie,,,Republican Party,FALSE,0.184
1069,Eric Williams,https://ballotpedia.org/Eric_Williams_(Texas_congressional_candidate),Texas,30,https://www.twitter.com/thefutured30,,,Independent,FALSE,0.041000000000000000
1070,John Carter,https://ballotpedia.org/John_Carter_(Texas),Texas,31,https://www.twitter.com/JudgeJohnCarter,https://www.twitter.com/JudgeCarter,,Republican Party,TRUE,0.534
1071,Donna Imam,https://ballotpedia.org/Donna_Imam,Texas,31,https://www.twitter.com/donnaimamTX,,,Democratic Party,FALSE,0.44300000000000000
1072,Clark Patterson,https://ballotpedia.org/Clark_Patterson,Texas,31,https://www.twitter.com/clarkpatterso12,,https://www.twitter.com/ClarkPatterson,Libertarian Party,FALSE,0.022000000000000000
1073,Jonathan Scott,https://ballotpedia.org/Jonathan_Scott,Texas,31,,,,Independent,FALSE,0.0
1074,Colin Allred,https://ballotpedia.org/Colin_Allred,Texas,32,https://www.twitter.com/ColinAllredTX,https://www.twitter.com/RepColinAllred,,Democratic Party,TRUE,0.519
1075,Genevieve Collins,https://ballotpedia.org/Genevieve_Collins,Texas,32,https://www.twitter.com/gcforcongress,,,Republican Party,FALSE,0.45900000000000000
1076,Christy Mowrey,https://ballotpedia.org/Christy_Mowrey_Peterson,Texas,32,https://www.twitter.com/ElectMowrey,,,Libertarian Party,FALSE,0.014000000000000000
1077,Jason Sigmon,https://ballotpedia.org/Jason_Sigmon,Texas,32,https://www.twitter.com/jasonxsigmon,,,Independent,FALSE,0.007000000000000000
1078,Marc Veasey,https://ballotpedia.org/Marc_Veasey,Texas,33,https://www.twitter.com/MarcVeasey,https://www.twitter.com/RepVeasey,,Democratic Party,TRUE,0.6680000000000000
1079,Fabian Cordova Vasquez,https://ballotpedia.org/Fabian_Cordova_Vasquez,Texas,33,https://www.twitter.com/FCV2020Campaign,,,Republican Party,FALSE,0.252
1080,Jason Reeves,https://ballotpedia.org/Jason_Reeves_(Texas),Texas,33,,,,Libertarian Party,FALSE,0.016
1081,Carlos Quintanilla,https://ballotpedia.org/Carlos_Quintanilla_(Texas),Texas,33,https://www.twitter.com/accionamerica,,,Independent,FALSE,0.051
1082,Renedria Welton,https://ballotpedia.org/Renedria_Welton,Texas,33,https://www.twitter.com/Welton4US,,,Independent,FALSE,0.013000000000000000
1083,Filemon Vela,https://ballotpedia.org/Filemon_Vela_(Texas_U.S._representative),Texas,34,https://www.twitter.com/FilemonVela,https://www.twitter.com/RepFilemonVela,,Democratic Party,TRUE,0.5540000000000000
1084,Rey Gonzalez Jr.,https://ballotpedia.org/Rey_Gonzalez,Texas,34,https://www.twitter.com/reygonzalez34,,,Republican Party,FALSE,0.418
1085,Anthony Cristo,https://ballotpedia.org/Anthony_Cristo,Texas,34,https://www.twitter.com/CristoDude,,,Libertarian Party,FALSE,0.016
1086,Chris Royal,https://ballotpedia.org/Chris_Royal,Texas,34,,,,Independent,FALSE,0.011000000000000000
1087,Lloyd Doggett,https://ballotpedia.org/Lloyd_Doggett,Texas,35,https://www.twitter.com/LloydDoggettTX,https://www.twitter.com/RepLloydDoggett,,Democratic Party,TRUE,0.654
1088,Jenny Garcia Sharon,https://ballotpedia.org/Jenny_Garcia_Sharon,Texas,35,https://www.twitter.com/jenny4congress,,,Republican Party,FALSE,0.299
1089,Mark Loewe,https://ballotpedia.org/Mark_Loewe,Texas,35,,,,Libertarian Party,FALSE,0.027000000000000000
1090,Jason Mata Sr.,https://ballotpedia.org/Jason_Mata_Sr.,Texas,35,https://www.twitter.com/jmata146,,,Independent,FALSE,0.019
1091,Brian Babin,https://ballotpedia.org/Brian_Babin,Texas,36,https://www.twitter.com/Babin4Congress,https://www.twitter.com/RepBrianBabin,https://www.twitter.com/Brian_Babin,Republican Party,TRUE,0.736
1092,Rashad Lewis,https://ballotpedia.org/Rashad_Lewis,Texas,36,https://www.twitter.com/RLewis4Congress,,,Democratic Party,FALSE,0.243
1093,Hal Ridley,https://ballotpedia.org/Hal_Ridley_Jr.,Texas,36,https://www.twitter.com/HalRidleyJr,,,Green Party,FALSE,0.005
1094,Chad Abbey,https://ballotpedia.org/Chad_Abbey,Texas,36,,,,Libertarian Party,FALSE,0.016
1095,Darren Parry,https://ballotpedia.org/Darren_Parry,Utah,1,https://www.twitter.com/darrenforutah,,,Democratic Party,FALSE,0.304
1096,Blake Moore,https://ballotpedia.org/Blake_Moore,Utah,1,https://www.twitter.com/ElectBlakeMoore,https://www.twitter.com/RepBlakeMoore,,Republican Party,FALSE,0.695
1097,Taylor Lee,https://ballotpedia.org/Taylor_Lee,Utah,1,,,,Independent,FALSE,0.0
1098,Mikal Smith,https://ballotpedia.org/Mikal_Smith,Utah,1,,,,Independent,FALSE,0.0
1099,Chris Stewart,https://ballotpedia.org/Chris_Stewart_(Utah),Utah,2,https://www.twitter.com/stewartforutah,https://www.twitter.com/repchrisstewart,,Republican Party,TRUE,0.59
1100,Kael Weston,https://ballotpedia.org/Kael_Weston,Utah,2,https://www.twitter.com/KaelWeston,,,Democratic Party,FALSE,0.366
1101,J. Robert Latham,https://ballotpedia.org/J._Robert_Latham,Utah,2,https://www.twitter.com/freeutahns,,,Libertarian Party,FALSE,0.044000000000000000
1102,John Curtis,https://ballotpedia.org/John_Curtis_(Utah),Utah,3,https://www.twitter.com/CurtisUT,https://www.twitter.com/RepJohnCurtis,,Republican Party,TRUE,0.687
1103,Devin Thorpe,https://ballotpedia.org/Devin_Thorpe,Utah,3,https://www.twitter.com/devindthorpe,,,Democratic Party,FALSE,0.268
1104,Daniel Clyde Cummings,https://ballotpedia.org/Daniel_Clyde_Cummings,Utah,3,,,,Constitution Party,FALSE,0.025
1105,Thomas McNeill,https://ballotpedia.org/Thomas_McNeill,Utah,3,,,,United Utah Party,FALSE,0.02
1106,J L F,https://ballotpedia.org/J_L_F,Utah,3,,,,Independent,FALSE,0.0
1107,Trey Robinson,https://ballotpedia.org/Trey_Robinson,Utah,3,https://www.twitter.com/treyrob2020,,,Independent,FALSE,0.001
1108,Ben McAdams,https://ballotpedia.org/Ben_McAdams,Utah,4,https://www.twitter.com/BenMcAdams,https://www.twitter.com/RepBenMcAdams,,Democratic Party,TRUE,0.467
1109,Burgess Owens,https://ballotpedia.org/Burgess_Owens,Utah,4,https://www.twitter.com/BurgessOwens,https://www.twitter.com/RepBurgessOwens,,Republican Party,FALSE,0.47700000000000000
1110,John Molnar,https://ballotpedia.org/John_Molnar,Utah,4,https://www.twitter.com/Gear6A,,,Libertarian Party,FALSE,0.035
1111,Jonia Broderick,https://ballotpedia.org/Jonia_Broderick,Utah,4,https://www.twitter.com/teamjonia2020,,,United Utah Party,FALSE,0.021
1112,Jonathan Peterson,https://ballotpedia.org/Jonathan_Peterson,Utah,4,https://www.twitter.com/jonnyricola,,,Independent,FALSE,0.0
1113,Peter Welch,https://ballotpedia.org/Peter_Welch,Vermont,1,https://www.twitter.com/WelchForVT,https://www.twitter.com/PeterWelch,,Democratic Party,TRUE,0.6730000000000000
1114,Miriam Berry,https://ballotpedia.org/Miriam_Berry,Vermont,1,,,https://www.twitter.com/MiriamBerry3,Republican Party,FALSE,0.27
1115,Christopher Helali,https://ballotpedia.org/Christopher_Helali,Vermont,1,https://www.twitter.com/ChrisHelali,,,Party of Communists USA,FALSE,0.01
1116,Peter Becker,https://ballotpedia.org/Peter_Becker,Vermont,1,,,,Independent,FALSE,0.023
1117,Marcia Horne,https://ballotpedia.org/Marcia_Horne,Vermont,1,https://www.twitter.com/ElectHorne,,https://www.twitter.com/marciahrn,Independent,FALSE,0.012
1118,Shawn Orr,https://ballotpedia.org/Shawn_Orr,Vermont,1,,,,Independent,FALSE,0.005
1119,Jerry Trudell,https://ballotpedia.org/Jerry_Trudell,Vermont,1,,,,Independent,FALSE,0.005
1120,Robert J. Wittman,https://ballotpedia.org/Rob_Wittman,Virginia,1,https://www.twitter.com/reelectWittman,https://www.twitter.com/RobWittman,,Republican Party,TRUE,0.581
1121,Qasim Rashid,https://ballotpedia.org/Qasim_Rashid,Virginia,1,https://www.twitter.com/QasimRashid,,,Democratic Party,FALSE,0.41700000000000000
1122,Elaine Luria,https://ballotpedia.org/Elaine_Luria,Virginia,2,https://www.twitter.com/ElaineLuriaVA,https://www.twitter.com/RepElaineLuria,,Democratic Party,TRUE,0.516
1123,Scott Taylor,https://ballotpedia.org/Scott_Taylor_(Virginia),Virginia,2,https://www.twitter.com/SCOTTTAYLORVA,,,Republican Party,FALSE,0.45800000000000000
1124,David Foster,https://ballotpedia.org/David_B._Foster_(Virginia_congressional_candidate),Virginia,2,https://www.twitter.com/RsvpTruth,,,Independent,FALSE,0.025
1125,Robert C. Scott,https://ballotpedia.org/Bobby_Scott_(Virginia),Virginia,3,https://www.twitter.com/bobbyscott4va3,https://www.twitter.com/bobbyscott,,Democratic Party,TRUE,0.684
1126,John Collick,https://ballotpedia.org/John_Collick,Virginia,3,https://www.twitter.com/johncollick,,,Republican Party,FALSE,0.314
1127,Aston Donald McEachin,https://ballotpedia.org/Donald_McEachin,Virginia,4,https://www.twitter.com/Donald_McEachin,https://www.twitter.com/RepMcEachin,,Democratic Party,TRUE,0.616
1128,Leon Benjamin,https://ballotpedia.org/Leon_Benjamin,Virginia,4,https://www.twitter.com/Leon4Congress,,https://www.twitter.com/LeonBenjamin,Republican Party,FALSE,0.382
1129,Cameron Webb,https://ballotpedia.org/Cameron_Webb,Virginia,5,https://www.twitter.com/DrCameronWebb,,,Democratic Party,FALSE,0.473
1130,Bob Good,https://ballotpedia.org/Bob_Good,Virginia,5,https://www.twitter.com/GoodForCongress,https://www.twitter.com/RepBobGood,,Republican Party,FALSE,0.524
1131,Benjamin Lee Cline,https://ballotpedia.org/Ben_Cline,Virginia,6,https://www.twitter.com/Cline4Virginia,https://www.twitter.com/RepBenCline,,Republican Party,TRUE,0.6460000000000000
1132,Nicholas Betts,https://ballotpedia.org/Nicholas_Betts,Virginia,6,https://www.twitter.com/VoteForBetts,,,Democratic Party,FALSE,0.353
1133,Abigail Spanberger,https://ballotpedia.org/Abigail_Spanberger,Virginia,7,https://www.twitter.com/SpanbergerVA07,https://www.twitter.com/RepSpanberger,,Democratic Party,TRUE,0.508
1134,Nick Freitas,https://ballotpedia.org/Nick_Freitas,Virginia,7,https://www.twitter.com/TeamNickVA,,https://www.twitter.com/NickForVA,Republican Party,FALSE,0.49
1135,Donald Sternoff Beyer Jr.,https://ballotpedia.org/Don_Beyer,Virginia,8,https://www.twitter.com/DonBeyerVA,https://www.twitter.com/RepDonBeyer,,Democratic Party,TRUE,0.758
1136,Jeff Jordan,https://ballotpedia.org/Jeff_Jordan_(Virginia),Virginia,8,https://www.twitter.com/JeffJordan2020,,,Republican Party,FALSE,0.24
1137,H. Morgan Griffith,https://ballotpedia.org/Morgan_Griffith,Virginia,9,https://www.twitter.com/morgangriffith,https://www.twitter.com/RepMGriffith,,Republican Party,TRUE,0.94
1138,Cameron Dickerson,https://ballotpedia.org/Cameron_Dickerson,Virginia,9,https://www.twitter.com/RepDickerson,,,Independent,FALSE,0.0
1139,Jennifer Wexton,https://ballotpedia.org/Jennifer_Wexton,Virginia,10,https://www.twitter.com/JenniferWexton,https://www.twitter.com/RepWexton,,Democratic Party,TRUE,0.565
1140,Aliscia Andrews,https://ballotpedia.org/Aliscia_Andrews,Virginia,10,https://www.twitter.com/alisciaandrews,,,Republican Party,FALSE,0.434
1141,Gerald Edward Connolly,https://ballotpedia.org/Gerald_Connolly,Virginia,11,https://www.twitter.com/electconnolly,https://www.twitter.com/GerryConnolly,,Democratic Party,TRUE,0.7140000000000000
1142,Manga Anantatmula,https://ballotpedia.org/Manga_Anantatmula,Virginia,11,https://www.twitter.com/Manga4Congress,,,Republican Party,FALSE,0.28300000000000000
1143,Suzan DelBene,https://ballotpedia.org/Suzan_DelBene,Washington,1,https://www.twitter.com/SuzanDelBene,https://www.twitter.com/RepDelBene,,Democratic Party,TRUE,0.586
1144,Jeffrey Beeler,https://ballotpedia.org/Jeffrey_Beeler,Washington,1,https://www.twitter.com/Beeler4Congress,,,Republican Party,FALSE,0.413
1145,Rick Larsen,https://ballotpedia.org/Rick_Larsen,Washington,2,https://www.twitter.com/larsenrick,https://www.twitter.com/RepRickLarsen,,Democratic Party,TRUE,0.631
1146,Timothy Hazelo,https://ballotpedia.org/Timothy_Hazelo,Washington,2,https://www.twitter.com/Hazelo4congress,,,Republican Party,FALSE,0.36700000000000000
1147,Jaime Herrera Beutler,https://ballotpedia.org/Jaime_Herrera_Beutler,Washington,3,https://www.twitter.com/JaimeForUSRep,https://www.twitter.com/herrerabeutler,,Republican Party,TRUE,0.564
1148,Carolyn Long,https://ballotpedia.org/Carolyn_Long,Washington,3,https://www.twitter.com/ElectLong,,,Democratic Party,FALSE,0.434
1149,Dan Newhouse,https://ballotpedia.org/Dan_Newhouse,Washington,4,https://www.twitter.com/Newhouse4Rep,https://www.twitter.com/repnewhouse,,Republican Party,TRUE,0.662
1150,Doug McKinley,https://ballotpedia.org/Doug_McKinley,Washington,4,https://www.twitter.com/vote4mckinley,,,Democratic Party,FALSE,0.336
1151,Cathy McMorris Rodgers,https://ballotpedia.org/Cathy_McMorris_Rodgers,Washington,5,https://www.twitter.com/teamcmr,https://www.twitter.com/cathymcmorris,,Republican Party,TRUE,0.613
1152,Dave Wilson,https://ballotpedia.org/Dave_Wilson_(Washington),Washington,5,https://www.twitter.com/Elect_DaveW,,,Democratic Party,FALSE,0.385
1153,Derek Kilmer,https://ballotpedia.org/Derek_Kilmer,Washington,6,https://www.twitter.com/DerekKilmer,https://www.twitter.com/RepDerekKilmer,,Democratic Party,TRUE,0.593
1154,Elizabeth Kreiselmaier,https://ballotpedia.org/Elizabeth_Kreiselmaier,Washington,6,https://www.twitter.com/cleanupthehouse,,,Republican Party,FALSE,0.405
1155,Pramila Jayapal,https://ballotpedia.org/Pramila_Jayapal,Washington,7,https://www.twitter.com/PramilaJayapal,https://www.twitter.com/RepJayapal,,Democratic Party,TRUE,0.83
1156,Craig Keller,https://ballotpedia.org/Craig_Keller,Washington,7,,,,Republican Party,FALSE,0.168
1157,Kim Schrier,https://ballotpedia.org/Kim_Schrier,Washington,8,https://www.twitter.com/DrKimSchrier,https://www.twitter.com/repkimschrier,,Democratic Party,TRUE,0.517
1158,Jesse Jensen,https://ballotpedia.org/Jesse_Jensen,Washington,8,https://www.twitter.com/JesseJensen2020,,,Republican Party,FALSE,0.48100000000000000
1159,D. Adam Smith,https://ballotpedia.org/Adam_Smith_(Washington),Washington,9,https://www.twitter.com/electadamsmith,https://www.twitter.com/RepAdamSmith,,Democratic Party,TRUE,0.741
1160,Douglas Michael Basler,https://ballotpedia.org/Doug_Basler,Washington,9,https://www.twitter.com/dougbasler,,,Republican Party,FALSE,0.257
1161,Beth Doglio,https://ballotpedia.org/Beth_Doglio,Washington,10,https://www.twitter.com/BethDoglio,,,Democratic Party,FALSE,0.35600000000000000
1162,Marilyn Strickland,https://ballotpedia.org/Marilyn_Strickland,Washington,10,https://www.twitter.com/StricklandforWA,https://www.twitter.com/RepStricklandWA,,Democratic Party,FALSE,0.493
1163,David McKinley,https://ballotpedia.org/David_McKinley,West Virginia,1,https://www.twitter.com/McKinleyforWV,https://www.twitter.com/RepMcKinley,,Republican Party,TRUE,0.69
1164,Natalie Cline,https://ballotpedia.org/Natalie_Cline_(West_Virginia),West Virginia,1,https://www.twitter.com/NatalieClineWV,,,Democratic Party,FALSE,0.31
1165,Shawn Cosner,https://ballotpedia.org/Shawn_Cosner,West Virginia,1,https://www.twitter.com/Cosner4Congress,,,Nonpartisan,FALSE,0.0
1166,Alexander Mooney,https://ballotpedia.org/Alexander_Mooney,West Virginia,2,https://www.twitter.com/MooneyforWV,https://www.twitter.com/RepAlexMooney,,Republican Party,TRUE,0.631
1167,Cathy Kunkel,https://ballotpedia.org/Cathy_Kunkel,West Virginia,2,https://www.twitter.com/Kunkel4Congress,,,Democratic Party,FALSE,0.369
1168,Carol Miller,https://ballotpedia.org/Carol_Miller_(West_Virginia),West Virginia,3,https://www.twitter.com/CarolMillerWV,https://www.twitter.com/RepCarolMiller,,Republican Party,TRUE,0.713
1169,Hilary Turner,https://ballotpedia.org/Hilary_Turner,West Virginia,3,https://www.twitter.com/HilaryTurnerWV,,,Democratic Party,FALSE,0.287
1170,Belinda Fox-Spencer,https://ballotpedia.org/Belinda_Fox-Spencer,West Virginia,3,,,,Independent,FALSE,0.0
1171,Bryan Steil,https://ballotpedia.org/Bryan_Steil,Wisconsin,1,https://www.twitter.com/BryanSteilforWI,https://www.twitter.com/repbryansteil,,Republican Party,TRUE,0.593
1172,Roger Polack,https://ballotpedia.org/Roger_Polack,Wisconsin,1,https://www.twitter.com/RogerforWI,,,Democratic Party,FALSE,0.406
1173,Mark Pocan,https://ballotpedia.org/Mark_Pocan,Wisconsin,2,https://www.twitter.com/MarkPocan,https://www.twitter.com/repmarkpocan,,Democratic Party,TRUE,0.6970000000000000
1174,Peter Theron,https://ballotpedia.org/Peter_Theron,Wisconsin,2,https://www.twitter.com/petertheron,,,Republican Party,FALSE,0.303
1175,Ronald James Kind,https://ballotpedia.org/Ron_Kind,Wisconsin,3,https://www.twitter.com/KindforCongress,https://www.twitter.com/RepRonKind,,Democratic Party,TRUE,0.513
1176,Derrick Van Orden,https://ballotpedia.org/Derrick_Van_Orden,Wisconsin,3,https://www.twitter.com/derrickvanorden,,,Republican Party,FALSE,0.486
1177,Gwen Moore,https://ballotpedia.org/Gwen_Moore,Wisconsin,4,https://www.twitter.com/Gwen4Congress,https://www.twitter.com/RepGwenMoore,,Democratic Party,TRUE,0.746
1178,Tim Rogers,https://ballotpedia.org/Tim_Rogers_(Wisconsin),Wisconsin,4,https://www.twitter.com/RogersforCong,,,Republican Party,FALSE,0.22700000000000000
1179,Robert Raymond,https://ballotpedia.org/Robert_Raymond,Wisconsin,4,,,,Independent,FALSE,0.025
1180,Tom Palzewicz,https://ballotpedia.org/Tom_Palzewicz,Wisconsin,5,https://www.twitter.com/tomforwi,,https://www.twitter.com/tompalz,Democratic Party,FALSE,0.39800000000000000
1181,Scott Fitzgerald,https://ballotpedia.org/Scott_Fitzgerald,Wisconsin,5,https://www.twitter.com/FitzgeraldForWI,https://www.twitter.com/RepFitzgerald,,Republican Party,FALSE,0.601
1182,Glenn Grothman,https://ballotpedia.org/Glenn_Grothman,Wisconsin,6,https://www.twitter.com/GrothmanforWI,https://www.twitter.com/RepGrothman,,Republican Party,TRUE,0.5920000000000000
1183,Jessica King,https://ballotpedia.org/Jessica_King_(Wisconsin),Wisconsin,6,https://www.twitter.com/JessicaKing6th,,,Democratic Party,FALSE,0.40700000000000000
1184,Tom Tiffany,https://ballotpedia.org/Tom_Tiffany,Wisconsin,7,https://www.twitter.com/TomTiffanyWI,https://www.twitter.com/RepTiffany,,Republican Party,FALSE,0.571
1185,Tricia Zunker,https://ballotpedia.org/Tricia_Zunker,Wisconsin,7,https://www.twitter.com/TriciaforWI,,,Democratic Party,FALSE,0.429
1186,Mike Gallagher,https://ballotpedia.org/Michael_Gallagher_(Wisconsin),Wisconsin,8,https://www.twitter.com/MikeforWI,https://www.twitter.com/RepGallagher,,Republican Party,TRUE,0.642
1187,Amanda Stuck,https://ballotpedia.org/Amanda_Stuck,Wisconsin,8,https://www.twitter.com/AmandaStuck8,,,Democratic Party,FALSE,0.358
1188,Liz Cheney,https://ballotpedia.org/Liz_Cheney,Wyoming,1,https://www.twitter.com/Liz_Cheney,https://www.twitter.com/RepLizCheney,,Republican Party,TRUE,0.6860000000000000
1189,Lynnette Grey Bull,https://ballotpedia.org/Lynnette_Grey_Bull,Wyoming,1,https://www.twitter.com/GreyBull4WY,,,Democratic Party,FALSE,0.24600000000000000
1190,Jeff Haggit,https://ballotpedia.org/Jeff_Haggit,Wyoming,1,https://www.twitter.com/Jeff36982230,,,Constitution Party,FALSE,0.029000000000000000
1191,Richard Brubaker,https://ballotpedia.org/Richard_Brubaker,Wyoming,1,,,,Libertarian Party,FALSE,0.037000000000000000
